,day_5,midweek,day_0,xmas,spring_break,tot_snow,month_4,tot_snow_cu,day_4_open_lifts_sq,month_4_sat,month_4_open_lifts,month_2_midweek,month_2_fri,thanksgiv_fri,before_xmas,month_12_open_lifts_cu,ln_week_snow_tot_sat,pres_day_sun_open_lifts_cu,thanksgiv_midweek,week_snow_tot,ln_week_snow_tot_fri,pres_day_sat_open_lifts,month_4_midweek,month_4_mon,new_24_midweek_sqrt,new_24_sqrt,ln_week_snow_tot_spring_break,xmas_sat_open_lifts_cu,2day_snow_tot_spring_break_sqrt,before_xmas_fri_open_lifts_sq
2013-01-22,0.0,1,0.0,0,0,84.2,0.0,596947.688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-23,0.0,1,0.0,0,0,84.2,0.0,596947.688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-24,0.0,1,0.0,0,0,84.2,0.0,596947.688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-25,0.0,0,0.0,0,0,84.2,0.0,596947.688,324.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-26,1.0,0,0.0,0,0,84.2,0.0,596947.688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-27,0.0,0,0.0,0,0,85.2,0.0,618470.208,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-01-28,0.0,0,1.0,0,0,86.2,0.0,640503.928,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-01-29,0.0,1,0.0,0,0,91.2,0.0,758550.528,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,2.2360679775,2.2360679775,0.0,0.0,0.0,0.0
2013-01-30,0.0,1,0.0,0,0,91.2,0.0,758550.528,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-31,0.0,1,0.0,0,0,95.2,0.0,862801.408,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2013-02-01,0.0,0,0.0,0,0,96.2,0.0,890277.128,361.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,12.0,2.48490664979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-02-02,1.0,0,0.0,0,0,102.2,0.0,1067462.648,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.8903717579,0.0,0,18.0,0.0,0.0,0.0,0.0,0.0,2.44948974278,0.0,0.0,0.0,0.0
2013-02-03,0.0,0,0.0,0,0,102.2,0.0,1067462.648,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-04,0.0,0,1.0,0,0,104.4,0.0,1137893.184,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18.2,0.0,0.0,0.0,0.0,0.0,1.48323969742,0.0,0.0,0.0,0.0
2013-02-05,0.0,1,0.0,0,0,104.4,0.0,1137893.184,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-06,0.0,1,0.0,0,0,104.4,0.0,1137893.184,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-07,0.0,1,0.0,0,0,109.4,0.0,1309338.584,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,14.2,0.0,0.0,0.0,0.0,2.2360679775,2.2360679775,0.0,0.0,0.0,0.0
2013-02-08,0.0,0,0.0,0,0,111.4,0.0,1382469.544,400.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,15.2,2.72129542785,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2013-02-09,1.0,0,0.0,0,0,111.4,0.0,1382469.544,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.21920348405,0.0,0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-10,0.0,0,0.0,0,0,117.4,0.0,1618096.024,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15.2,0.0,0.0,0.0,0.0,0.0,2.44948974278,0.0,0.0,0.0,0.0
2013-02-11,0.0,0,1.0,0,0,120.4,0.0,1745337.664,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.0,0.0,0.0,0.0,0.0,0.0,1.73205080757,0.0,0.0,0.0,0.0
2013-02-12,0.0,1,0.0,0,0,122.4,0.0,1833767.424,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,18.0,0.0,0.0,0.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2013-02-13,0.0,1,0.0,0,0,123.4,0.0,1879080.904,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-02-14,0.0,1,0.0,0,0,128.4,0.0,2116874.304,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,19.0,0.0,0.0,0.0,0.0,2.2360679775,2.2360679775,0.0,0.0,0.0,0.0
2013-02-15,0.0,0,0.0,0,0,132.4,0.0,2320940.224,361.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,21.0,3.04452243772,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2013-02-16,1.0,0,0.0,0,0,133.4,0.0,2373927.704,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.09104245336,0.0,0,22.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-02-17,0.0,0,0.0,0,0,133.9,0.0,2400721.219,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15625.0,0,16.5,0.0,0.0,0.0,0.0,0.0,0.707106781187,0.0,0.0,0.0,0.0
2013-02-18,0.0,0,1.0,0,0,134.9,0.0,2454911.549,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-02-19,0.0,1,0.0,0,0,135.9,0.0,2509911.279,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,13.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-02-20,0.0,1,0.0,0,0,135.9,0.0,2509911.279,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-21,0.0,1,0.0,0,0,136.9,0.0,2565726.409,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,8.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-02-22,0.0,0,0.0,0,0,140.9,0.0,2797260.929,361.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,8.5,2.1400661635,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2013-02-23,1.0,0,0.0,0,0,141.9,0.0,2857243.059,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.1400661635,0.0,0,8.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-02-24,0.0,0,0.0,0,0,144.9,0.0,3042321.849,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,1.73205080757,0.0,0.0,0.0,0.0
2013-02-25,0.0,0,1.0,0,0,146.9,0.0,3170044.709,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2013-02-26,0.0,1,0.0,0,0,146.9,0.0,3170044.709,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-27,0.0,1,0.0,0,0,152.9,0.0,3574558.889,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,17.0,0.0,0.0,0.0,0.0,2.44948974278,2.44948974278,0.0,0.0,0.0,0.0
2013-02-28,0.0,1,0.0,0,0,153.9,0.0,3645153.819,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-03-01,0.0,0,0.0,0,0,158.9,0.0,4012099.469,361.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18.0,2.8903717579,0.0,0.0,0.0,0.0,2.2360679775,0.0,0.0,0.0,0.0
2013-03-02,1.0,0,0.0,0,0,159.9,0.0,4088324.799,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.8903717579,0.0,0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-03-03,0.0,0,0.0,0,0,159.9,0.0,4088324.799,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-04,0.0,0,1.0,0,0,164.9,0.0,4483962.449,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18.0,0.0,0.0,0.0,0.0,0.0,2.2360679775,0.0,0.0,0.0,0.0
2013-03-05,0.0,1,0.0,0,0,168.9,0.0,4818245.769,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2013-03-06,0.0,1,0.0,0,0,168.9,0.0,4818245.769,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-07,0.0,1,0.0,0,0,168.9,0.0,4818245.769,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-08,0.0,0,0.0,0,0,168.9,0.0,4818245.769,400.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.0,2.30258509299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09,1.0,0,0.0,0,0,172.9,0.0,5168743.489,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.56494935746,0.0,0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2013-03-10,0.0,0,0.0,0,0,172.9,0.0,5168743.489,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11,0.0,0,1.0,0,0,172.9,0.0,5168743.489,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12,0.0,1,0.0,0,0,176.9,0.0,5535839.609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2013-03-13,0.0,1,0.0,0,0,177.9,0.0,5630252.139,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-03-14,0.0,1,0.0,0,0,177.9,0.0,5630252.139,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-15,0.0,0,0.0,0,0,177.9,0.0,5630252.139,361.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.0,2.19722457734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-16,1.0,0,0.0,0,0,177.9,0.0,5630252.139,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.60943791243,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-17,0.0,0,0.0,0,0,178.9,0.0,5725732.069,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-03-18,0.0,0,1.0,0,0,184.9,0.0,6321363.049,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,2.44948974278,0.0,0.0,0.0,0.0
2013-03-19,0.0,1,0.0,0,0,185.9,0.0,6424482.779,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-03-20,0.0,1,0.0,0,0,185.9,0.0,6424482.779,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-21,0.0,1,0.0,0,0,187.9,0.0,6634074.439,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2013-03-22,0.0,0,0.0,0,0,193.9,0.0,7290099.019,400.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.0,2.77258872224,0.0,0.0,0.0,0.0,2.44948974278,0.0,0.0,0.0,0.0
2013-03-23,1.0,0,0.0,0,0,195.9,0.0,7518017.079,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.8903717579,0.0,0,18.0,0.0,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2013-03-24,0.0,0,0.0,0,0,196.9,0.0,7633736.209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-03-25,0.0,0,1.0,0,0,196.9,0.0,7633736.209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,0.0,1,0.0,0,0,196.9,0.0,7633736.209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-27,0.0,1,0.0,0,0,198.9,0.0,7868724.669,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,13.0,0.0,0.0,0.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2013-03-28,0.0,1,0.0,0,0,198.9,0.0,7868724.669,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-29,0.0,0,0.0,0,0,198.9,0.0,7868724.669,361.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.0,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-30,1.0,0,0.0,0,0,198.9,0.0,7868724.669,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.09861228867,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31,0.0,0,0.0,0,0,199.9,0.0,7988005.999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-04-01,0.0,0,1.0,0,0,199.9,1.0,7988005.999,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-02,0.0,1,0.0,0,0,199.9,1.0,7988005.999,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-03,0.0,1,0.0,0,0,200.9,1.0,8108486.729,0.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-04-04,0.0,1,0.0,0,0,200.9,1.0,8108486.729,0.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-05,0.0,0,0.0,0,0,200.9,1.0,8108486.729,361.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.69314718056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-06,1.0,0,0.0,0,0,204.9,1.0,8602523.649,0.0,1.0,22.0,0.0,0.0,0.0,0,0.0,1.79175946923,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2013-04-07,0.0,0,0.0,0,0,204.9,1.0,8602523.649,0.0,0.0,22.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-08,0.0,0,1.0,0,0,207.9,1.0,8985939.039,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,0.0,0.0,0.0,1.0,0.0,1.73205080757,0.0,0.0,0.0,0.0
2013-04-09,0.0,1,0.0,0,0,209.9,1.0,9247776.299,0.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.0,0.0,0.0,1.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2013-04-10,0.0,1,0.0,0,0,210.9,1.0,9380581.029,0.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-04-11,0.0,1,0.0,0,0,214.9,1.0,9924513.949,0.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2013-04-12,0.0,0,0.0,0,0,216.9,1.0,10204192.809,361.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.0,2.77258872224,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2013-04-13,1.0,0,0.0,0,0,216.9,1.0,10204192.809,0.0,1.0,23.0,0.0,0.0,0.0,0,0.0,2.48490664979,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-14,0.0,0,0.0,0,0,226.9,1.0,11681631.109,0.0,0.0,22.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,22.0,0.0,0.0,0.0,0.0,0.0,3.16227766017,0.0,0.0,0.0,0.0
2013-04-15,0.0,0,1.0,0,0,232.4,1.0,12551868.224,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,24.5,0.0,0.0,0.0,1.0,0.0,2.34520787991,0.0,0.0,0.0,0.0
2013-04-16,0.0,1,0.0,0,0,244.4,1.0,14598344.384,0.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,34.5,0.0,0.0,1.0,0.0,3.46410161514,3.46410161514,0.0,0.0,0.0,0.0
2013-04-17,0.0,1,0.0,0,0,245.4,1.0,14778272.664,0.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,34.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-04-18,0.0,1,0.0,0,0,251.4,1.0,15888972.744,0.0,0.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,36.5,0.0,0.0,1.0,0.0,2.44948974278,2.44948974278,0.0,0.0,0.0,0.0
2013-04-19,0.0,0,0.0,0,0,256.4,1.0,16855982.144,441.0,0.0,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,39.5,3.67630067191,0.0,0.0,0.0,0.0,2.2360679775,0.0,0.0,0.0,0.0
2013-04-20,1.0,0,0.0,0,0,256.4,1.0,16855982.144,0.0,1.0,21.0,0.0,0.0,0.0,0,0.0,3.67630067191,0.0,0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-21,0.0,0,0.0,0,0,258.4,1.0,17253512.704,0.0,0.0,21.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,31.5,0.0,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2013-11-16,1.0,0,0.0,0,0,4.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.20827441352,0.0,0,9.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2013-11-17,0.0,0,0.0,0,0,16.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.1,0.0,0.0,0.0,0.0,0.0,3.46410161514,0.0,0.0,0.0,0.0
2013-11-18,0.0,0,1.0,0,0,23.0,0.0,12167.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.1,0.0,0.0,0.0,0.0,0.0,2.64575131106,0.0,0.0,0.0,0.0
2013-11-19,0.0,1,0.0,0,0,23.0,0.0,12167.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-20,0.0,1,0.0,0,0,23.0,0.0,12167.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.1,0.0,0.0,0.0,0.0,1.1401754251,1.1401754251,0.0,0.0,0.0,0.0
2013-11-21,0.0,1,0.0,0,0,24.0,0.0,13824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2013-11-22,0.0,0,0.0,0,0,27.0,0.0,19683.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.1,2.20827441352,0.0,0.0,0.0,0.0,1.73205080757,0.0,0.0,0.0,0.0
2013-11-23,1.0,0,0.0,0,0,28.5,0.0,23149.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.34286180465,0.0,0,28.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-11-24,0.0,0,0.0,0,0,29.0,0.0,24389.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-25,0.0,0,1.0,0,0,31.0,0.0,29791.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,13.3,0.0,0.0,0.0,0.0,0.0,1.41421356237,0.0,0.0,0.0,0.0
2013-11-26,0.0,1,0.0,0,0,31.0,0.0,29791.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-27,0.0,1,0.0,0,0,31.0,0.0,29791.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-28,0.0,1,0.0,0,0,31.0,0.0,29791.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-29,0.0,0,0.0,0,0,31.0,0.0,29791.0,81.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,6.0,1.79175946923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-30,1.0,0,0.0,0,0,31.0,0.0,29791.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.09861228867,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,0.0,0,0.0,0,0,31.0,0.0,29791.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4096.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-02,0.0,0,1.0,0,0,32.0,0.0,32768.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2744.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-12-03,0.0,1,0.0,0,0,34.0,0.0,39304.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1728.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.41421356237,1.41421356237,0.0,0.0,0.0,0.0
2013-12-04,0.0,1,0.0,0,0,38.0,0.0,54872.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1331.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2013-12-05,0.0,1,0.0,0,0,41.0,0.0,68921.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4096.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,1.73205080757,1.73205080757,0.0,0.0,0.0,0.0
2013-12-06,0.0,0,0.0,0,0,41.0,0.0,68921.0,225.0,0.0,0.0,0.0,0.0,0.0,0,3375.0,0.0,0.0,0,10.0,2.30258509299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-07,1.0,0,0.0,0,0,42.0,0.0,74088.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9261.0,2.30258509299,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-12-08,0.0,0,0.0,0,0,45.0,0.0,91125.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9261.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,1.73205080757,0.0,0.0,0.0,0.0
